ddpg1_score, ddpg1_deque_score_mean,ddpg2_score, ddpg2_deque_score_mean
0.08099999818950891,35.01721921730414,0.20699999537318944,1.7139399616904558
0.7289999837055803,35.01721921730414,0.7939999822527171,1.7139399616904558
0.8584999808110296,35.01721921730414,1.0309999769553542,1.7139399616904558
0.9319999791681767,35.01721921730414,0.7694999828003347,1.7139399616904558
1.037999976798892,35.01721921730414,0.5619999874383211,1.7139399616904558
0.936999979056418,35.01721921730414,0.56549998736009,1.7139399616904558
0.8939999800175429,35.01721921730414,0.6174999861977994,1.7139399616904558
0.8424999811686575,35.01721921730414,0.7714999827556313,1.7139399616904558
1.010999977402389,35.01721921730414,0.7749999826774001,1.7139399616904558
0.8349999813362956,35.01721921730414,0.8354999813251197,1.7139399616904558
0.9709999782964587,35.01721921730414,0.8429999811574816,1.7139399616904558
0.9089999796822668,35.01721921730414,1.0789999758824707,1.7139399616904558
0.9169999795034528,35.01721921730414,1.1154999750666321,1.7139399616904558
0.9744999782182276,35.01721921730414,0.9074999797157943,1.7139399616904558
0.7749999826774001,35.01721921730414,1.297499970998615,1.7139399616904558
0.8884999801404774,35.01721921730414,1.0619999762624501,1.7139399616904558
0.7999999821186066,35.01721921730414,0.9769999781623483,1.7139399616904558
0.7649999829009175,35.01721921730414,1.1684999738819897,1.7139399616904558
1.0409999767318368,35.01721921730414,1.0719999760389327,1.7139399616904558
0.754999983124435,35.01721921730414,1.0394999767653643,1.7139399616904558
0.8879999801516533,35.01721921730414,1.0554999764077366,1.7139399616904558
0.7544999831356108,35.01721921730414,1.0274999770335853,1.7139399616904558
0.5714999872259796,35.01721921730414,1.2449999721720815,1.7139399616904558
0.6849999846890569,35.01721921730414,0.9849999779835343,1.7139399616904558
0.9314999791793526,35.01721921730414,1.0594999763183295,1.7139399616904558
0.7524999831803143,35.01721921730414,1.157999974116683,1.7139399616904558
0.92149997940287,35.01721921730414,1.2169999727979302,1.7139399616904558
1.1419999744743108,35.01721921730414,1.5029999664053322,1.7139399616904558
0.909999979659915,35.01721921730414,1.5634999650530517,1.7139399616904558
0.9379999790340662,35.01721921730414,1.0824999758042395,1.7139399616904558
0.9919999778270722,35.01721921730414,1.2204999727196992,1.7139399616904558
0.6709999850019812,35.01721921730414,1.3579999696463347,1.7139399616904558
0.7454999833367765,35.01721921730414,1.2169999727979302,1.7139399616904558
0.7574999830685556,35.01721921730414,1.0989999754354358,1.7139399616904558
0.9919999778270722,35.01721921730414,1.2959999710321426,1.7139399616904558
0.8149999817833304,35.01721921730414,1.1719999738037585,1.7139399616904558
0.8314999814145267,35.01721921730414,1.53299996573478,1.7139399616904558
1.0134999773465097,35.01721921730414,1.0894999756477772,1.7139399616904558
0.6399999856948853,35.01721921730414,1.3989999687299133,1.7139399616904558
0.867499980609864,35.01721921730414,1.3889999689534307,1.7139399616904558
0.8684999805875122,35.01721921730414,1.6329999634996057,1.7139399616904558
0.6649999851360917,35.01721921730414,1.103499975334853,1.7139399616904558
0.8004999821074307,35.01721921730414,1.1414999744854868,1.7139399616904558
0.8899999801069498,35.01721921730414,1.359499969612807,1.7139399616904558
0.8634999806992709,35.01721921730414,1.189499973412603,1.7139399616904558
1.1204999749548734,35.01721921730414,1.367499969433993,1.7139399616904558
0.6744999849237502,35.01721921730414,1.4299999680370092,1.7139399616904558
0.7594999830238521,35.01721921730414,1.4079999685287476,1.7139399616904558
0.8044999820180238,35.01721921730414,1.626999963633716,1.7139399616904558
0.8904999800957739,35.01721921730414,1.5454999654553832,1.7139399616904558
0.8534999809227883,35.01721921730414,1.3119999706745147,1.7139399616904558
0.6739999849349261,35.01721921730414,1.6584999629296362,1.7139399616904558
0.5899999868124723,35.01721921730414,1.4529999675229193,1.7139399616904558
0.6919999845325947,35.01721921730414,1.231999972462654,1.7139399616904558
0.8649999806657434,35.01721921730414,1.6869999622926115,1.7139399616904558
0.9079999797046184,35.01721921730414,1.4924999666400254,1.7139399616904558
0.836499981302768,35.01721921730414,1.51849996605888,1.7139399616904558
0.9944999777711928,35.01721921730414,1.0159999772906303,1.7139399616904558
0.7874999823980033,35.01721921730414,1.630999963544309,1.7139399616904558
0.8499999810010195,35.01721921730414,1.1019999753683805,1.7139399616904558
0.8299999814480543,35.01721921730414,1.3839999690651894,1.7139399616904558
0.7289999837055803,35.01721921730414,1.6554999629966916,1.7139399616904558
